university,career,insription_date,first_name,last_name,gender,age,postal_code,location,email
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,2020-10-31,ROBERT,HUTCHINSON,M,43.0,[3536],BOCAS,HAROLD52@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,2020-11-01,BRIANA,MORGAN,F,1.0,[7535],PONTAUT,SPENCEPETER@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,2020-11-04,MELISSA,HILL,F,37.0,[7540],BATHURST ESTACION,AKELLY@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,2020-11-05,SCOTT,THOMAS,M,0.0,[9121],AGUADA DE LAS TEJAS,AWEST@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,2020-11-06,SARAH,HAMILTON,F,-38.0,[7220],FUNKE,KAYLA99@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,2020-11-10,SARAH,ZAMORA,F,14.0,[7407],LIBANO,HMERCER@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,2020-11-14,SANDRA,SNYDER,F,25.0,[9015],ALMA GRANDE,FLORESMEGHAN@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,2020-11-16,MICHELE,WILEY,F,7.0,[3080],COLONIA PUJOL,ZMONTOYA@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,2020-11-23,LAURA,SMITH,F,-45.0,[3503],BARRANQUERAS,ROBERT73@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,2020-11-23,PATRICIA,MARTIN,F,12.0,[6003],ASCENCION,THODGES@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,2020-11-25,NICOLE,HOPKINS,F,20.0,"[4134, 5260]",ACHERAL,CHRISTOPHER41@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,2020-11-30,DARRELL,GRIFFIN,M,-12.0,[5424],VILLA LERGA,BRADLEY12@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,2020-12-01,JENNA,HUBER,F,15.0,"[2840, 3412]",ALBARDON,DADAMS@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,2020-12-04,JENNIFER,PETERSEN,F,-28.0,[4612],CARAHUNCO,WDORSEY@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,2020-12-07,KRISTIN,ROGERS,F,-34.0,[8417],CAÑADON CHILENO,MICHAELHARRISON@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,2020-12-07,LISA,WHITE,F,6.0,[1822],VALENTIN ALSINA,SHERRERA@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,2020-12-10,CRYSTAL,CANTRELL,F,19.0,[7103],FARO SAN ANTONIO,JESSICA77@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,2020-12-12,ASHLEE,PETERSON,F,-23.0,[6652],OLASCOAGA,BRYANWELLS@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,2020-12-18,JENNY,VANCE,F,50.0,[7220],FUNKE,ZMIDDLETON@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,2020-12-20,AMANDA,ROGERS,F,44.0,[6212],ADOLFO VAN PRAET,NATASHA58@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,2020-12-29,KEVIN,JENKINS,M,13.0,[1763],VIRREY DEL PINO,JACQUELINE90@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,2021-01-01,CHARLES,MARSH,M,-46.0,[6075],ARENAZA,MARQUEZTIMOTHY@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,2021-01-02,MARIA,MANNING,F,3.0,[4648],BARRIO LA UNION,DIANECRUZ@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,2021-01-05,CRYSTAL,BAXTER,F,-30.0,[3316],ARROYO PASTORA,YOUNGKEVIN@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,2021-01-06,TAMMY,WIGGINS,F,35.0,[5589],CHAPANAY,SARAHWILSON@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,2021-01-07,MELISSA,YOUNG,F,20.0,[8181],AZOPARDO,JAREDROBLES@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,2021-01-07,MICHAEL,PEREZ,M,-13.0,[7517],JUAN E BARRA,SMITHMICHELLE@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,2021-01-09,JERRY,EDWARDS,M,-45.0,[3322],APARICIO CUE,JSIMMONS@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,2021-01-11,LYNN,LARSON,F,-37.0,[8379],GENTE GRANDE,KATHERINE10@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,2021-01-16,JAMES,ANDERSON,M,-2.0,[1688],VILLA SANTOS TESEI,KAREN32@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,2021-01-21,TANNER,MCCULLOUGH,M,4.0,[3371],CABURE,LISA28@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,2021-01-22,JENNIFER,BONILLA,F,22.0,"[7408, 6269]",LA COLINA,COXTIMOTHY@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,2021-01-23,AMY,COPELAND,F,17.0,[3592],COLONIA HARDY,JEREMYPOTTER@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,2021-01-27,THOMAS,CAMACHO,M,28.0,[3425],COSTA GRANDE,YBROWN@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,2021-01-30,LEAH,MILLER,F,-19.0,[6228],AGUAS BUENAS,KRISTIN83@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2020-09-05,JASON,SWANSON,M,5.0,[7536],ESTACION CORONEL PRINGLES,CHRISTINE98@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2020-09-05,SAMUEL,PARKER,M,-15.0,[2535],EL TREBOL,QSIMS@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2020-09-06,STACY,WEBB,F,-7.0,[5557],CARACOLES,BRIANLEWIS@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2020-09-07,JAMES,ROBINSON,M,19.0,[3162],ARANGUREN,ROBINSONPAMELA@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2020-09-08,ALAN,ONEILL,M,-46.0,[2132],AERO CLUB ROSARIO,EGLOVER@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2020-09-08,OLIVIA,PETERSON,F,6.0,[3551],CAMPO MONTE LA VIRUELA,BRIANARILEY@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2020-09-09,HEATHER,WASHINGTON,F,-10.0,[3228],CABI MONDA,CAMPBELLJAMES@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2020-09-10,ERICA,BAILEY,F,10.0,[3708],CONCEPCION DEL BERMEJO,TAMI08@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2020-09-17,TAYLOR,SAUNDERS,F,-39.0,[7316],FORTIN IRENE,AMANDA64@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2020-09-20,MICHAEL,VASQUEZ,M,11.0,[4723],ALIJILAN,JAMESRAY@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2020-09-23,MARTIN,COBB,M,-35.0,[5710],LA PUNTA,REBECCAGORDON@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2020-09-24,KEVIN,AUSTIN,M,1.0,"[2840, 3412]",ALBARDON,EVAN49@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2020-09-24,RYAN,LANDRY,M,1.0,[6705],VILLA RUIZ,QPERKINS@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2020-09-25,JOYCE,CAMPBELL,F,32.0,[2609],COLONIA MORGAN,DIANEDOMINGUEZ@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2020-09-26,CHARLES,ALVARADO,M,-12.0,[1881],SAN FRANCISCO SOLANO,QPARSONS@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2020-09-28,COURTNEY,BAILEY,F,14.0,[4178],ABRA RICA,JOSEPH58@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2020-09-30,YVONNE,JOHNSON,F,-10.0,[7020],BENITO JUAREZ,MCDONALDAARON@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2020-10-05,ASHLEY,BROWN,F,38.0,[2637],COLONIA HANSEN,ROBERTSROBERT@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2020-10-11,ANTHONY,WATKINS,M,5.0,[5521],LOS CORREDORES,DMURRAY@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2020-10-11,HAYDEN,JENNINGS,M,-40.0,[3054],COLONIA LA NEGRA,JULIAJOHNSON@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2020-10-14,BRIANNA,MASSEY,F,13.0,"[3000, 5474]",BARRANQUITAS,KELLY33@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2020-10-17,DALTON,ROMAN,M,38.0,[8172],ARROYO CORTO,REBECCAROSS@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2020-10-18,DAWN,FREEMAN,F,-24.0,[5636],FAVELLI,FLAWSON@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2020-10-19,ERIC,HOWARD,M,29.0,[1865],EL PAMPERO,IFRAZIER@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2020-10-20,ELIZABETH,GREER,F,22.0,[9310],AGUADA ALEGRE,RICEMELISSA@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2020-10-23,PAMELA,ROBLES,F,26.0,[4723],ALIJILAN,WILLIAMBARRY@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2020-10-24,KEVIN,ATKINSON,M,11.0,[2848],BERISSO,CGONZALES@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2020-10-24,MISTY,BARBER,F,25.0,[5735],COLONIA BELLA VISTA,ANTHONYDENNIS@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2020-10-25,GARY,WRIGHT,M,42.0,[2317],CASABLANCA,SSTEWART@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2020-10-27,CARL,PRICE,M,41.0,[8166],SALDUNGARAY,ANDERSONMICHAEL@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2020-11-06,JEREMY,SMITH,M,49.0,[3197],ABRA GUAZU,KATHERINE12@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2020-11-07,EMILY,COOKE,F,44.0,[8168],SIERRA DE LA VENTANA,MEGAN15@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2020-11-08,BRANDI,FUENTES,F,21.0,[6237],AMERICA,QMOYER@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2020-11-10,WILLIAM,CARROLL,M,-43.0,[9103],BAJO DE LOS HUESOS,NELSONBRIAN@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2020-11-14,SHELBY,BLACKWELL,F,30.0,[8214],COLONIA CAZAUX,CHRISTINA23@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2020-11-16,CHRISTOPHER,BARNETT,M,30.0,[8126],ALDEA SAN ANDRES,KEITH11@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2020-11-18,AMANDA,SMITH,F,-7.0,[3222],BUEN RETIRO,WILLIAMSALLISON@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2020-11-18,APRIL,ROSE,F,-22.0,[8168],SIERRA DE LA VENTANA,VANESSA38@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2020-11-25,BRIAN,CLARK,M,-6.0,[2138],CARCARAÑA,FERNANDO28@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2020-12-09,AMY,HICKS,F,4.0,[4139],AGUA AMARILLA LA HOYADA,ZRILEY@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2020-12-12,MARY,CONNER,F,-38.0,[3465],ARROYO CASCO,WMARSH@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2020-12-12,MICHELLE,FLOYD,F,-10.0,[6634],ALBERTI,ANGELAPARSONS@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2020-12-12,PATRICIA,GARCIA,F,6.0,[4000],ESTACION DE ZOOTECNIA B,CARTERJUAN@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2020-12-13,ANN,MCKEE,F,7.0,[3109],COLONIA CENTENARIO,KRISTYTAYLOR@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2020-12-15,MONIQUE,CRUZ,F,14.0,[5310],AIMOGASTA,DEREK19@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2020-12-18,KATHLEEN,CARTER,F,48.0,[6317],LA FLORENCIA,CBEAN@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2020-12-21,DUSTIN,ANDERSON,M,11.0,[7318],COLONIA HINOJO,HHOFFMAN@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2020-12-23,RAYMOND,MOLINA,M,20.0,[7113],LA LUCILA DEL MAR,CRYSTALHEBERT@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2020-12-27,AMANDA,ROBERTS,F,-22.0,[7243],ANTONIO CARBONI,STAYLOR@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2020-12-28,LORI,MOORE,F,39.0,[2170],CANDELARIA SUD,BRIANRIVERS@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2021-01-04,BROOKE,LEE,F,28.0,[3014],ANGEL GALLARDO,ZJONES@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2021-01-04,LUCAS,WEBSTER,M,-5.0,[6461],CAPITAN CASTRO,CRISTIAN06@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2021-01-07,TERRY,MONROE,M,5.0,"[4113, 4701]",ACOSTILLA,SIMSCAROLYN@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2021-01-11,JAMIE,PALMER,F,39.0,[3532],CURANDU,AMY18@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2021-01-17,KRISTY,COOPER,F,-22.0,[1752],LOMAS DEL MIRADOR,KEVIN16@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2021-01-19,ZACHARY,JENKINS,M,-25.0,[2946],EL ESPINILLO,BATESNORMA@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2021-01-21,STEPHEN,CHARLES,M,-26.0,[5444],AMPACAMA,TANDERSON@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2021-01-26,DAVE,BAKER,M,16.0,[5645],EL CENIZO,NREYES@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2021-01-26,MARCUS,REEVES,M,30.0,[1849],CLAYPOLE,EMMA33@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2021-01-29,KATHLEEN,FITZPATRICK,F,-43.0,[2000],VILLA ANGELICA,JOSEPH47@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN,2020-09-01,CAROL,DOYLE,F,16.0,[3254],COLONIA LA BLANQUITA,ANTHONY88@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN,2020-09-03,CAROLINE,JAMES,F,-41.0,[5575],ANDRADE,PHILLIPSSHIRLEY@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN,2020-09-03,KRISTEN,MICHAEL,F,-25.0,[7249],EL ARAZA,ROBERTNGUYEN@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN,2020-09-06,MATTHEW,GRIFFIN,M,-41.0,[4184],BUSTAMANTE,DIAZERIC@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN,2020-09-08,ROBERT,CLARK,M,20.0,[6317],LA FLORENCIA,ANTHONY05@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN,2020-09-15,ANNA,CLARK,F,-27.0,[6317],LA FLORENCIA,SMITHBRIAN@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN,2020-09-15,PENNY,HUANG,F,33.0,[6369],CAMPO SALUSSO,ROBERT89@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN,2020-09-15,PETER,DUNN,M,36.0,[2181],LOS MOLINOS,NGARRETT@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN,2020-09-16,DUSTIN,BURTON,M,8.0,[6700],CAMINERA LUJAN,ELIZABETH75@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN,2020-09-18,TANYA,MAYNARD,F,-46.0,[3474],CHAVARRIA,WHITEJOEL@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN,2020-09-20,JAMES,CAMPBELL,M,-33.0,[1900],LA PLATA,NBURCH@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN,2020-09-21,JAMES,HARVEY,M,-27.0,[6013],BAIGORRITA,FERGUSONBRANDON@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN,2020-09-21,MARIA,EVANS,F,32.0,[2520],LA CALIFORNIA,JENNIFER35@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN,2020-09-23,MICHAEL,WILLIAMS,M,26.0,[7313],16 DE JULIO,IHICKMAN@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN,2020-09-27,BOBBY,LOPEZ,M,26.0,[1814],BARRIO 1 DE MAYO,ANDERSONSTEPHANIE@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN,2020-09-29,LORI,ANDERSON,F,2.0,[7403],ALVARO BARROS,RACHELREYNOLDS@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN,2020-10-04,ALLISON,RILEY,F,48.0,[2000],VILLA ANGELICA,AMY77@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN,2020-10-10,DAVID,MASON,M,-15.0,[2326],BEALISTOCK,GABRIELLE52@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN,2020-10-12,RICKY,KING,M,7.0,[8353],AGUADA CHACAY CO,PAYNESARAH@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN,2020-10-14,MATTHEW,HARRISON,M,34.0,[1925],DESTILERIA FISCAL,KIRBYMICHAEL@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN,2020-10-16,KAYLA,DIXON,F,-44.0,[8353],AGUADA CHACAY CO,RYANWILLIAMS@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN,2020-10-17,JAMES,WERNER,M,14.0,"[5569, 4111]",AGUADA,LEVINELAURIE@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN,2020-10-26,EILEEN,FORD,F,9.0,[5529],COLONIA BOMBAL,SANDERSANDREA@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN,2020-10-28,TAMARA,KELLEY,F,41.0,[5598],BAÑADO VERDE,CATHERINEROBERSON@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN,2020-10-29,APRIL,KING,F,11.0,[6441],COLONIA BARON HIRSCH,KATHERINE33@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN,2020-10-30,ANGELA,BISHOP,F,-4.0,[3344],2 DE JULIO,NICHOLAS82@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN,2020-10-30,ASHLEY,WRIGHT,F,-36.0,[2144],CAMPO HORQUESCO,EBRAY@YAHOO.COM
